Fieldname|LocID|RA|Dec|Plate|A_ver|DrilledHA|HDB|NObs_Plan|NObs_Done|NObs_Ver_Plan|NObs_Ver_Done|Total_SN|Red_SN|Man|Priority|Priority|Time|Shared|Stars|At_APO|Reduction|Obs|HistoryReduction|History
56812
014+02|4370|272.14237|-15.82275|5096|-1-00-00|0.0|3|0|0|1|0|0|0|1|100.0|0.0|0|0|0|0|NOT,OBSERVED||-24|23|0,0,0
014-02|4369|275.81638|-17.72744|5097|-1-00-00|0.0|3|0|0|1|0|0|0|1|100.0|0.0|0|0|0|0|NOT,OBSERVED||-23|22|0,0,0
006+02|4365|267.74792|-23.05678|5098|01-00-00|0.0|3|0|3|1|1|64|64|1|100.0|0.0|0|0|0|1|56049|1,|-27|26|0,0,0
006-02|4366|271.54375|-25.05386|5099|01-00-00|0.0|3|0|0|1|0|0|0|1|100.0|0.0|0|0|0|0|NOT,OBSERVED||-23|23|0,0,0
SGRC3|4381|281.68546|-30.11750|5100|-1-00-00|0.0|3|0|0|1|0|0|0|1|100.0|0.0|0|0|0|0|NOT,OBSERVED||-22|23|0,0,0
000+08|4359|258.90012|-24.56125|5101|-1-00-00|0.0|3|0|0|1|0|0|0|1|100.0|0.0|0|0|0|0|NOT,OBSERVED||-24|24|0,0,0
000+14|4361|253.62225|-21.04803|5102|-1-00-00|0.0|3|0|0|1|0|0|0|1|100.0|0.0|0|0|0|0|NOT,OBSERVED||-27|27|0,0,0
000+16|4372|251.92058|-19.84067|5103|-1-00-00|0.0|3|0|0|1|0|0|0|1|100.0|0.0|0|0|0|0|NOT,OBSERVED||-23|23|0,0,0
009+09|4387|263.40396|-17.25756|5104|-1-00-00|0.0|3|0|0|1|0|0|0|1|100.0|0.0|0|0|0|0|NOT,OBSERVED||-28|28|0,0,0
090+00|4242|318.00439|48.32964|5105|-1-00-00|30.0|2|0|0|3|0|0|0|1|100.0|0.0|0|0|0|0|NOT,OBSERVED||-2|55|0,0,0
N6791|4262|291.33379|37.85317|5213|01-00-00|0.0|2|0|3|3|3|128|128|1|100.0|40.0|0|0|0|1|55811,55851,55840|1,1,1,|-39|39|0,0,0
N6819|4263|294.85458|39.30003|5214|01-00-00|15.0|2|0|6|3|3|122|122|1|100.0|53.0|0|0|0|1|55813,55849,55866|1,1,1,|-34|45|0,0,0
N6819|4263|294.85458|39.30003|5215|02-00-00|30.0|2|0|6|3|3|138|138|1|100.0|28.0|0|0|0|1|55823,55851,55840|1,1,1,|-7|54|0,0,0
M2|4260|323.40067|-0.82025|5216|01-00-00|0.0|1|0|3|3|3|113|113|8|0.0|268.0|0|0|0|1|55867,55822,56090|1,1,1,|-25|25|0,0,0
